CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16239,57.0,2,414.2,4,3,2,432,Others
16240,78.0,1,1824.79,3,2,4,324,Others
16241,35.0,11,1888.44,5,5,4,554,Recent Customers
16242,96.0,5,2243.72,3,5,5,355,Loyal Customers
16243,55.0,2,409.1,4,3,2,432,Others
16244,5.0,2,1522.75,5,3,4,534,Recent Customers
16245,63.0,2,769.7,4,3,3,433,Others
16247,171.0,1,114.56,2,2,1,221,Others
16249,53.0,5,1800.07,4,5,4,454,Loyal Customers
16250,262.0,2,389.44,1,3,2,132,At Risk
16253,256.0,1,1700.4,1,2,4,124,At Risk
16255,132.0,7,2182.79,2,5,5,255,Loyal Customers
16256,267.0,1,752.43,1,2,3,123,At Risk
16257,177.0,1,46.95,2,2,1,221,Others
16258,46.0,5,5203.51,4,5,5,455,Loyal Customers
16260,51.0,1,1035.45,4,2,4,424,Others
16261,76.0,3,562.43,3,4,3,343,Others
16265,44.0,8,4657.1,4,5,5,455,Loyal Customers
16266,74.0,7,861.89,3,5,3,353,Loyal Customers
16268,72.0,2,667.65,3,3,3,333,Others
16270,354.0,1,1141.24,1,2,4,124,At Risk
16271,143.0,4,908.03,2,4,4,244,Others
16272,117.0,1,411.7,3,2,2,322,Others
16274,697.0,1,357.95,1,2,2,122,At Risk
16275,197.0,1,559.87,2,2,3,223,Others
16276,177.0,1,810.6,2,2,3,223,Others
16278,101.0,1,566.38,3,2,3,323,Others
16279,88.0,2,730.98,3,3,3,333,Others
16281,73.0,1,2062.06,3,2,5,325,Big Spenders
16282,253.0,1,168.3,1,2,1,121,At Risk
16283,32.0,4,827.02,5,4,3,543,Recent Customers
16284,51.0,2,823.97,4,3,3,433,Others
16287,170.0,1,142.5,2,2,1,221,Others
16292,63.0,1,302.25,4,2,2,422,Others
16293,50.0,9,1906.16,4,5,5,455,Loyal Customers
16297,269.0,1,301.9,1,2,2,122,At Risk
16298,52.0,2,353.54,4,3,2,432,Others
16302,216.0,1,233.22,1,2,1,121,At Risk
16303,70.0,2,4036.33,4,3,5,435,Big Spenders
16305,139.0,1,361.22,2,2,2,222,Others
16306,38.0,6,632.27,5,5,3,553,Recent Customers
16308,108.0,4,2560.0,3,4,5,345,Big Spenders
16309,107.0,2,706.57,3,3,3,333,Others
16311,50.0,1,401.55,4,2,2,422,Others
16313,50.0,2,274.15,4,3,2,432,Others
16315,331.0,1,226.37,1,2,1,121,At Risk
16316,98.0,7,2212.81,3,5,5,355,Loyal Customers
16317,2.0,3,1341.65,5,4,4,544,Recent Customers
16318,243.0,1,328.15,1,2,2,122,At Risk
16319,188.0,1,404.4,2,2,2,222,Others
16320,66.0,2,1038.46,4,3,4,434,Others
16321,73.0,5,373.65,3,5,2,352,Loyal Customers
16322,120.0,2,326.75,3,3,2,332,Others
16323,197.0,1,207.5,2,2,1,221,Others
16324,178.0,3,428.68,2,4,2,242,Others
16325,47.0,3,594.24,4,4,3,443,Others
16326,48.0,12,2452.58,4,5,5,455,Loyal Customers
16327,81.0,5,3172.39,3,5,5,355,Loyal Customers
16330,113.0,2,48.96,3,3,1,331,Others
16332,29.0,6,1463.27,5,5,4,554,Recent Customers
16333,124.0,21,22893.8,2,5,5,255,Loyal Customers
16337,274.0,1,151.05,1,2,1,121,At Risk
16338,217.0,1,214.8,1,2,1,121,At Risk
16339,285.0,1,109.95,1,2,1,121,At Risk
16340,108.0,1,549.07,3,2,3,323,Others
16341,86.0,2,1531.89,3,3,4,334,Others
16342,76.0,4,322.41,3,4,2,342,Others
16344,247.0,1,101.1,1,2,1,121,At Risk
16345,45.0,1,575.41,4,2,3,423,Others
16347,274.0,1,444.29,1,2,2,122,At Risk
16348,79.0,7,1469.45,3,5,4,354,Loyal Customers
16349,291.0,1,53.5,1,2,1,121,At Risk
16350,70.0,2,566.4,4,3,3,433,Others
16351,39.0,1,153.9,5,2,1,521,Recent Customers
16352,302.0,1,204.92,1,2,1,121,At Risk
16353,9.0,20,5387.96,5,5,5,555,Champions
16354,74.0,1,366.1,3,2,2,322,Others
16356,160.0,3,211.77,2,4,1,241,Others
16357,66.0,3,658.88,4,4,3,443,Others
16358,80.0,3,1567.71,3,4,4,344,Others
16359,9.0,8,1521.96,5,5,4,554,Recent Customers
16360,1.0,4,1769.64,5,4,4,544,Recent Customers
16361,41.0,2,604.3,5,3,3,533,Recent Customers
16362,92.0,4,595.14,3,4,3,343,Others
16363,54.0,1,109.36,4,2,1,421,Others
16364,138.0,1,347.55,2,2,2,222,Others
16365,3.0,8,1143.77,5,5,4,554,Recent Customers
16367,302.0,2,804.49,1,3,3,133,At Risk
16368,29.0,2,497.43,5,3,3,533,Recent Customers
16369,81.0,2,851.69,3,3,3,333,Others
16370,65.0,4,1320.56,4,4,4,444,Others
16372,182.0,2,367.93,2,3,2,232,Others
16374,263.0,1,156.3,1,2,1,121,At Risk
16376,332.0,1,112.76,1,2,1,121,At Risk
16377,268.0,1,676.2,1,2,3,123,At Risk
16378,189.0,3,362.95,2,4,2,242,Others
16379,79.0,3,1704.32,3,4,4,344,Others
16383,75.0,2,668.36,3,3,3,333,Others
16384,31.0,2,584.5,5,3,3,533,Recent Customers
16385,247.0,2,274.85,1,3,2,132,At Risk
16386,29.0,2,317.2,5,3,2,532,Recent Customers
16387,323.0,1,94.36,1,2,1,121,At Risk
16389,54.0,4,1382.07,4,4,4,444,Others
16392,270.0,1,221.19,1,2,1,121,At Risk
16393,53.0,11,2426.33,4,5,5,455,Loyal Customers
16394,57.0,5,1555.34,4,5,4,454,Loyal Customers
16395,79.0,4,1272.21,3,4,4,344,Others
16398,125.0,2,1705.8,2,3,4,234,Others
16399,236.0,1,178.41,1,2,1,121,At Risk
16400,184.0,1,303.93,2,2,2,222,Others
16401,46.0,10,3392.7,4,5,5,455,Loyal Customers
16402,265.0,2,299.6,1,3,2,132,At Risk
16403,313.0,1,177.5,1,2,1,121,At Risk
16404,71.0,1,443.05,4,2,2,422,Others
16405,69.0,2,167.25,4,3,1,431,Others
16407,36.0,9,1794.76,5,5,4,554,Recent Customers
16409,3.0,5,2028.88,5,5,5,555,Champions
16411,577.0,1,131.5,1,2,1,121,At Risk
16412,54.0,1,151.83,4,2,1,421,Others
16413,57.0,1,262.2,4,2,2,422,Others
16414,251.0,1,50.8,1,2,1,121,At Risk
16415,45.0,1,210.35,4,2,1,421,Others
16416,44.0,2,678.72,4,3,3,433,Others
16418,45.0,3,675.27,4,4,3,443,Others
16419,98.0,6,972.23,3,5,4,354,Loyal Customers
16422,32.0,46,32539.62,5,5,5,555,Champions
16424,338.0,1,133.56,1,2,1,121,At Risk
16425,69.0,1,302.7,4,2,2,422,Others
16426,47.0,9,1710.51,4,5,4,454,Loyal Customers
16427,264.0,2,241.06,1,3,2,132,At Risk
16429,107.0,1,284.55,3,2,2,322,Others
16430,58.0,1,300.85,4,2,2,422,Others
16431,66.0,3,642.81,4,4,3,443,Others
16433,29.0,1,184.26,5,2,1,521,Recent Customers
16434,48.0,7,1522.25,4,5,4,454,Loyal Customers
16438,44.0,4,617.84,4,4,3,443,Others
16440,52.0,4,3207.66,4,4,5,445,Big Spenders
16441,292.0,1,211.0,1,2,1,121,At Risk
16442,120.0,3,616.79,3,4,3,343,Others
16444,47.0,4,654.67,4,4,3,443,Others
16445,182.0,1,230.51,2,2,1,221,Others
16446,89.0,2,168472.5,3,3,5,335,Big Spenders
16447,136.0,1,259.01,2,2,2,222,Others
16448,199.0,1,188.89,2,2,1,221,Others
16449,198.0,2,707.69,2,3,3,233,Others
16450,150.0,1,311.92,2,2,2,222,Others
16451,88.0,1,266.97,3,2,2,322,Others
16454,45.0,1,1.0,4,2,1,421,Others
16455,184.0,6,1323.38,2,5,4,254,Loyal Customers
16456,104.0,5,2158.37,3,5,5,355,Loyal Customers
16457,219.0,1,208.36,1,2,1,121,At Risk
16458,1.0,17,3243.08,5,5,5,555,Champions
16460,29.0,3,814.72,5,4,3,543,Recent Customers
16461,178.0,1,151.42,2,2,1,221,Others
16462,74.0,3,136.0,3,4,1,341,Others
16463,53.0,3,1119.39,4,4,4,444,Others
16464,81.0,2,998.25,3,3,4,334,Others
16466,4.0,7,1603.46,5,5,4,554,Recent Customers
16468,75.0,1,74.9,3,2,1,321,Others
16469,88.0,3,462.72,3,4,3,343,Others
16470,52.0,4,762.39,4,4,3,443,Others
16471,68.0,1,223.95,4,2,1,421,Others
16473,162.0,3,316.11,2,4,2,242,Others
16474,31.0,5,938.87,5,5,4,554,Recent Customers
16475,1.0,4,544.3,5,4,3,543,Recent Customers
16477,68.0,6,1999.26,4,5,5,455,Loyal Customers
16480,76.0,1,769.29,3,2,3,323,Others
16483,193.0,1,139.35,2,2,1,221,Others
16484,174.0,2,404.3,2,3,2,232,Others
16485,78.0,1,363.65,3,2,2,322,Others
16488,115.0,3,498.8,3,4,3,343,Others
16491,47.0,1,731.5,4,2,3,423,Others
16493,80.0,4,1351.63,3,4,4,344,Others
16494,297.0,1,826.53,1,2,3,123,At Risk
16495,129.0,3,684.41,2,4,3,243,Others
16496,208.0,3,1599.52,2,4,4,244,Others
16497,50.0,6,2965.69,4,5,5,455,Loyal Customers
16498,163.0,2,100.97,2,3,1,231,Others
16499,361.0,2,365.45,1,3,2,132,At Risk
16500,212.0,4,303.06,2,4,2,242,Others
16503,96.0,4,1431.93,3,4,4,344,Others
16505,121.0,1,777.6,2,2,3,223,Others
16506,41.0,1,55.2,5,2,1,521,Recent Customers
16509,297.0,1,363.7,1,2,2,122,At Risk
16510,666.0,1,248.1,1,2,2,122,At Risk
16511,145.0,2,582.7,2,3,3,233,Others
16513,44.0,3,320.25,4,4,2,442,Others
16515,3.0,5,1627.13,5,5,4,554,Recent Customers
16516,90.0,1,101.7,3,2,1,321,Others
16517,160.0,1,162.7,2,2,1,221,Others
16518,285.0,1,190.7,1,2,1,121,At Risk
16519,454.0,1,103.7,1,2,1,121,At Risk
16520,187.0,3,1046.57,2,4,4,244,Others
16523,31.0,20,8645.93,5,5,5,555,Champions
16525,9.0,25,12685.91,5,5,5,555,Champions
16526,172.0,1,290.36,2,2,2,222,Others
16527,82.0,1,228.06,3,2,1,321,Others
16528,181.0,1,244.41,2,2,2,222,Others
16529,307.0,1,455.25,1,2,2,122,At Risk
16531,75.0,6,1112.64,3,5,4,354,Loyal Customers
16532,136.0,2,4516.8,2,3,5,235,Big Spenders
16533,55.0,1,610.89,4,2,3,423,Others
16535,242.0,1,593.75,1,2,3,123,At Risk
16536,111.0,1,548.97,3,2,3,323,Others
16539,151.0,4,1388.81,2,4,4,244,Others
16542,54.0,1,119.62,4,2,1,421,Others
16545,165.0,1,339.3,2,2,2,222,Others
16546,291.0,2,787.15,1,3,3,133,At Risk
16549,31.0,5,1993.15,5,5,5,555,Champions
16550,109.0,5,2298.97,3,5,5,355,Loyal Customers
16551,162.0,3,922.12,2,4,4,244,Others
16552,36.0,2,379.73,5,3,2,532,Recent Customers
16553,68.0,12,5719.82,4,5,5,455,Loyal Customers
16554,9.0,3,837.1,5,4,3,543,Recent Customers
16555,110.0,2,285.89,3,3,2,332,Others
16556,106.0,6,2556.37,3,5,5,355,Loyal Customers
16557,138.0,1,101.15,2,2,1,221,Others
16558,37.0,18,7258.97,5,5,5,555,Champions
16560,359.0,1,332.18,1,2,2,122,At Risk
16561,242.0,1,246.16,1,2,2,122,At Risk
16563,54.0,1,1077.74,4,2,4,424,Others
16565,424.0,1,173.7,1,2,1,121,At Risk
16566,57.0,4,502.28,4,4,3,443,Others
16567,162.0,2,865.6,2,3,3,233,Others
16569,181.0,1,124.2,2,2,1,221,Others
16570,58.0,9,3311.32,4,5,5,455,Loyal Customers
16571,177.0,2,896.79,2,3,4,234,Others
16572,33.0,3,1009.6,5,4,4,544,Recent Customers
16573,85.0,2,663.61,3,3,3,333,Others
16574,72.0,1,451.44,3,2,2,322,Others
16581,65.0,1,105.84,4,2,1,421,Others
16582,114.0,1,313.62,3,2,2,322,Others
16583,697.0,1,233.45,1,2,1,121,At Risk
16584,81.0,2,936.08,3,3,4,334,Others
16586,220.0,1,463.95,1,2,3,123,At Risk
16587,233.0,1,225.15,1,2,1,121,At Risk
16589,72.0,3,459.24,3,4,3,343,Others
16592,51.0,14,3647.5,4,5,5,455,Loyal Customers
16593,51.0,3,330.03,4,4,2,442,Others
16594,76.0,1,181.09,3,2,1,321,Others
16596,485.0,1,120.65,1,2,1,121,At Risk
16597,212.0,1,90.04,2,2,1,221,Others
16598,286.0,1,145.05,1,2,1,121,At Risk
16600,75.0,4,593.52,3,4,3,343,Others
16601,41.0,1,244.8,5,2,2,522,Recent Customers
16602,274.0,1,528.08,1,2,3,123,At Risk
16603,75.0,2,482.47,3,3,3,333,Others
16607,74.0,12,2895.14,3,5,5,355,Loyal Customers
16609,3.0,6,4029.82,5,5,5,555,Champions
16610,249.0,1,75.66,1,2,1,121,At Risk
16611,187.0,1,129.49,2,2,1,221,Others
16612,2.0,4,1187.66,5,4,4,544,Recent Customers
16613,71.0,1,618.59,4,2,3,423,Others
16614,65.0,1,506.19,4,2,3,423,Others
16616,217.0,1,210.1,1,2,1,121,At Risk
16617,236.0,1,151.85,1,2,1,121,At Risk
16618,121.0,5,2647.59,2,5,5,255,Loyal Customers
16619,264.0,1,226.21,1,2,1,121,At Risk
16620,181.0,2,178.96,2,3,1,231,Others
16621,52.0,4,813.48,4,4,3,443,Others
16623,128.0,1,129.45,2,2,1,221,Others
16624,81.0,2,810.57,3,3,3,333,Others
16625,68.0,1,333.08,4,2,2,422,Others
16626,41.0,14,3714.55,5,5,5,555,Champions
16627,80.0,1,322.8,3,2,2,322,Others
16628,60.0,5,2188.05,4,5,5,455,Loyal Customers
16629,74.0,2,417.73,3,3,2,332,Others
16633,4.0,5,2235.16,5,5,5,555,Champions
16634,339.0,2,217.9,1,3,1,131,At Risk
16637,124.0,3,822.09,2,4,3,243,Others
16638,107.0,9,1550.94,3,5,4,354,Loyal Customers
16639,121.0,3,1257.51,2,4,4,244,Others
16641,106.0,1,231.1,3,2,1,321,Others
16642,208.0,2,688.33,2,3,3,233,Others
16643,128.0,1,487.51,2,2,3,223,Others
16644,35.0,2,833.78,5,3,3,533,Recent Customers
16647,170.0,2,214.06,2,3,1,231,Others
16648,43.0,1,290.66,5,2,2,522,Recent Customers
16650,72.0,1,518.42,3,2,3,323,Others
16652,35.0,5,4525.87,5,5,5,555,Champions
16653,72.0,1,1117.86,3,2,4,324,Others
16654,142.0,4,601.27,2,4,3,243,Others
16655,9.0,5,3524.88,5,5,5,555,Champions
16656,3.0,14,8330.66,5,5,5,555,Champions
16657,149.0,2,446.11,2,3,2,232,Others
16658,546.0,1,123.24,1,2,1,121,At Risk
16659,279.0,1,39.12,1,2,1,121,At Risk
16660,211.0,2,384.36,2,3,2,232,Others
16665,363.0,1,135.4,1,2,1,121,At Risk
16667,285.0,1,203.35,1,2,1,121,At Risk
16668,65.0,5,266.52,4,5,2,452,Loyal Customers
16669,79.0,2,729.49,3,3,3,333,Others
16670,39.0,10,4065.9,5,5,5,555,Champions
16671,29.0,3,1692.27,5,4,4,544,Recent Customers
16672,6.0,20,8134.94,5,5,5,555,Champions
16674,55.0,2,319.61,4,3,2,432,Others
16676,66.0,4,1592.12,4,4,4,444,Others
16678,2.0,10,2762.44,5,5,5,555,Champions
16679,485.0,1,129.75,1,2,1,121,At Risk
16680,44.0,1,183.7,4,2,1,421,Others
16681,73.0,6,1770.34,3,5,4,354,Loyal Customers
16682,58.0,5,1028.0,4,5,4,454,Loyal Customers
16684,52.0,23,47413.34,4,5,5,455,Loyal Customers
16686,48.0,7,3062.83,4,5,5,455,Loyal Customers
16688,44.0,2,793.47,4,3,3,433,Others
16689,76.0,2,422.6,3,3,2,332,Others
16690,73.0,2,225.58,3,3,1,331,Others
16692,257.0,2,1276.0,1,3,4,134,At Risk
16693,272.0,1,157.56,1,2,1,121,At Risk
16696,66.0,4,657.9,4,4,3,443,Others
16697,6.0,1,112.75,5,2,1,521,Recent Customers
16698,227.0,2,1998.0,1,3,5,135,Big Spenders
16700,3.0,13,5076.55,5,5,5,555,Champions
16701,9.0,13,5398.3,5,5,5,555,Champions
16705,6.0,16,12833.85,5,5,5,555,Champions
16706,115.0,3,531.35,3,4,3,343,Others
16708,46.0,1,656.63,4,2,3,423,Others
16709,85.0,5,3029.87,3,5,5,355,Loyal Customers
16710,66.0,8,2093.59,4,5,5,455,Loyal Customers
16711,69.0,4,1205.47,4,4,4,444,Others
16712,35.0,8,2499.86,5,5,5,555,Champions
16713,6.0,12,4599.97,5,5,5,555,Champions
16714,219.0,3,1161.53,1,4,4,144,At Risk
16715,79.0,1,301.72,3,2,2,322,Others
16716,267.0,2,901.2,1,3,4,134,At Risk
16717,152.0,5,1862.82,2,5,4,254,Loyal Customers
16718,577.0,1,623.75,1,2,3,123,At Risk
16719,75.0,6,1497.75,3,5,4,354,Loyal Customers
16721,263.0,1,292.47,1,2,2,122,At Risk
16722,52.0,11,4106.95,4,5,5,455,Loyal Customers
16723,92.0,2,589.15,3,3,3,333,Others
16725,69.0,7,781.02,4,5,3,453,Loyal Customers
16726,197.0,4,795.19,2,4,3,243,Others
16727,424.0,1,272.82,1,2,2,122,At Risk
16728,47.0,4,1054.67,4,4,4,444,Others
16729,6.0,21,7239.92,5,5,5,555,Champions
16730,53.0,3,743.11,4,4,3,443,Others
16732,121.0,1,603.75,2,2,3,223,Others
16734,53.0,3,650.51,4,4,3,443,Others
16735,79.0,5,2300.56,3,5,5,355,Loyal Customers
16737,54.0,1,417.6,4,2,2,422,Others
16738,298.0,1,3.75,1,2,1,121,At Risk
16739,177.0,1,323.0,2,2,2,222,Others
16742,47.0,1,464.9,4,2,3,423,Others
16743,5.0,7,2238.09,5,5,5,555,Champions
16744,48.0,6,1021.76,4,5,4,454,Loyal Customers
16745,2.0,17,7194.3,5,5,5,555,Champions
16746,2.0,16,6080.78,5,5,5,555,Champions
16747,302.0,1,355.86,1,2,2,122,At Risk
16748,100.0,4,1249.2,3,4,4,344,Others
16750,45.0,5,623.93,4,5,3,453,Loyal Customers
16751,90.0,1,1764.72,3,2,4,324,Others
16752,666.0,1,207.5,1,2,1,121,At Risk
16754,666.0,1,2002.4,1,2,5,125,Big Spenders
16755,115.0,3,1496.83,3,4,4,344,Others
16756,96.0,1,239.4,3,2,2,322,Others
16757,319.0,1,106.83,1,2,1,121,At Risk
16759,90.0,3,789.79,3,4,3,343,Others
16761,245.0,1,316.62,1,2,2,122,At Risk
16762,46.0,2,887.6,4,3,3,433,Others
16763,199.0,1,611.85,2,2,3,223,Others
16764,43.0,9,1894.14,5,5,4,554,Recent Customers
16765,295.0,1,34.0,1,2,1,121,At Risk
16766,37.0,2,1145.6,5,3,4,534,Recent Customers
16767,65.0,11,5580.6,4,5,5,455,Loyal Customers
16768,48.0,3,478.09,4,4,3,443,Others
16769,261.0,1,380.39,1,2,2,122,At Risk
16770,58.0,5,770.1,4,5,3,453,Loyal Customers
16771,76.0,5,2246.81,3,5,5,355,Loyal Customers
16773,58.0,1,171.59,4,2,1,421,Others
16774,117.0,3,542.2,3,4,3,343,Others
16775,58.0,10,1566.51,4,5,4,454,Loyal Customers
16777,81.0,2,226.35,3,3,1,331,Others
16778,68.0,2,245.94,4,3,2,432,Others
16779,9.0,19,8986.92,5,5,5,555,Champions
16780,101.0,2,425.19,3,3,2,332,Others
16781,666.0,1,311.25,1,2,2,122,At Risk
16782,78.0,11,1959.55,3,5,5,355,Loyal Customers
16788,124.0,2,597.48,2,3,3,233,Others
16789,332.0,1,80.8,1,2,1,121,At Risk
16790,29.0,5,1454.17,5,5,4,554,Recent Customers
16791,39.0,6,1287.23,5,5,4,554,Recent Customers
16792,310.0,2,110.38,1,3,1,131,At Risk
16793,58.0,1,243.84,4,2,2,422,Others
16794,4.0,7,933.35,5,5,4,554,Recent Customers
16795,454.0,1,414.88,1,2,2,122,At Risk
16796,31.0,1,305.62,5,2,2,522,Recent Customers
16801,37.0,4,1619.73,5,4,4,544,Recent Customers
16804,271.0,1,118.05,1,2,1,121,At Risk
16805,174.0,2,460.59,2,3,3,233,Others
16806,104.0,4,801.49,3,4,3,343,Others
16807,127.0,3,1121.59,2,4,4,244,Others
16808,68.0,2,288.42,4,3,2,432,Others
16809,137.0,3,470.69,2,4,3,243,Others
16810,193.0,1,309.54,2,2,2,222,Others
16811,212.0,1,232.3,2,2,1,221,Others
16812,361.0,1,479.35,1,2,3,123,At Risk
16813,51.0,10,1692.98,4,5,4,454,Loyal Customers
16814,6.0,18,5911.04,5,5,5,555,Champions
16816,104.0,4,417.06,3,4,2,342,Others
16817,37.0,9,1604.75,5,5,4,554,Recent Customers
16818,72.0,10,3221.81,3,5,5,355,Loyal Customers
16820,215.0,1,497.61,1,2,3,123,At Risk
16823,228.0,1,358.38,1,2,2,122,At Risk
16824,165.0,1,222.9,2,2,1,221,Others
16825,157.0,2,775.18,2,3,3,233,Others
16826,52.0,1,341.7,4,2,2,422,Others
16828,113.0,2,128.5,3,3,1,331,Others
16829,186.0,1,197.22,2,2,1,221,Others
16830,333.0,1,325.91,1,2,2,122,At Risk
16832,126.0,3,199.15,2,4,1,241,Others
16833,100.0,4,1106.53,3,4,4,344,Others
16834,228.0,1,413.46,1,2,2,122,At Risk
16835,277.0,2,180.85,1,3,1,131,At Risk
16836,40.0,2,251.87,5,3,2,532,Recent Customers
16837,35.0,10,2433.28,5,5,5,555,Champions
16838,198.0,2,588.85,2,3,3,233,Others
16839,1.0,31,15335.13,5,5,5,555,Champions
16841,66.0,6,1869.82,4,5,4,454,Loyal Customers
16842,69.0,3,1264.19,4,4,4,444,Others
16843,6.0,14,9186.89,5,5,5,555,Champions
16846,51.0,1,214.32,4,2,1,421,Others
16847,44.0,1,193.44,4,2,1,421,Others
16848,53.0,1,281.42,4,2,2,422,Others
16849,187.0,1,124.57,2,2,1,221,Others
16850,70.0,1,332.41,4,2,2,422,Others
16851,43.0,3,342.45,5,4,2,542,Recent Customers
16852,177.0,1,113.06,2,2,1,221,Others
16855,44.0,1,151.2,4,2,1,421,Others
16858,546.0,1,375.69,1,2,2,122,At Risk
16859,145.0,2,747.81,2,3,3,233,Others
16861,247.0,1,70.8,1,2,1,121,At Risk
16863,121.0,2,502.8,2,3,3,233,Others
16866,64.0,3,207.74,4,4,1,441,Others
16869,52.0,3,692.4,4,4,3,443,Others
16871,31.0,5,2367.26,5,5,5,555,Champions
16872,78.0,3,680.02,3,4,3,343,Others
16873,128.0,5,5726.3,2,5,5,255,Loyal Customers
16875,145.0,4,1138.2,2,4,4,244,Others
16877,41.0,3,458.01,5,4,3,543,Recent Customers
16878,85.0,1,13.3,3,2,1,321,Others
16880,64.0,7,1519.08,4,5,4,454,Loyal Customers
16882,240.0,2,215.7,1,3,1,131,At Risk
16883,218.0,2,276.73,1,3,2,132,At Risk
16884,302.0,2,429.84,1,3,2,132,At Risk
16885,52.0,2,317.75,4,3,2,432,Others
16887,243.0,1,194.88,1,2,1,121,At Risk
16889,67.0,3,1578.67,4,4,4,444,Others
16891,120.0,5,809.7,3,5,3,353,Loyal Customers
16892,60.0,4,374.94,4,4,2,442,Others
16893,485.0,1,145.93,1,2,1,121,At Risk
16897,300.0,2,289.78,1,3,2,132,At Risk
16898,178.0,2,319.47,2,3,2,232,Others
16899,31.0,5,899.86,5,5,4,554,Recent Customers
16902,117.0,1,1706.88,3,2,4,324,Others
16903,60.0,1,373.24,4,2,2,422,Others
16904,60.0,16,3754.27,4,5,5,455,Loyal Customers
16905,48.0,5,2394.44,4,5,5,455,Loyal Customers
16906,82.0,4,579.77,3,4,3,343,Others
16907,60.0,5,981.65,4,5,4,454,Loyal Customers
16909,73.0,1,379.14,3,2,2,322,Others
16910,53.0,6,1210.65,4,5,4,454,Loyal Customers
16912,29.0,8,1714.81,5,5,4,554,Recent Customers
16913,291.0,1,113.44,1,2,1,121,At Risk
16914,274.0,1,208.46,1,2,1,121,At Risk
16915,45.0,5,512.0,4,5,3,453,Loyal Customers
16916,666.0,1,198.08,1,2,1,121,At Risk
16917,129.0,1,391.52,2,2,2,222,Others
16918,50.0,4,860.5,4,4,3,443,Others
16919,6.0,11,2596.45,5,5,5,555,Champions
16923,41.0,15,5451.42,5,5,5,555,Champions
16924,85.0,1,271.11,3,2,2,322,Others
16926,638.0,1,230.25,1,2,1,121,At Risk
16927,116.0,3,543.05,3,4,3,343,Others
16928,32.0,17,2847.6,5,5,5,555,Champions
16929,72.0,5,851.44,3,5,3,353,Loyal Customers
16931,40.0,18,4108.53,5,5,5,555,Champions
16932,54.0,1,161.94,4,2,1,421,Others
16933,120.0,2,563.23,3,3,3,333,Others
16934,55.0,2,950.93,4,3,4,434,Others
16938,4.0,4,2736.38,5,4,5,545,Recent Customers
16940,53.0,3,3049.88,4,4,5,445,Big Spenders
16942,137.0,8,1658.88,2,5,4,254,Loyal Customers
16943,5.0,3,816.73,5,4,3,543,Recent Customers
16945,86.0,16,3699.78,3,5,5,355,Loyal Customers
16947,236.0,1,406.48,1,2,2,122,At Risk
16948,139.0,3,435.02,2,4,2,242,Others
16949,41.0,6,1286.27,5,5,4,554,Recent Customers
16950,57.0,3,1178.56,4,4,4,444,Others
16951,130.0,3,1277.75,2,4,4,244,Others
16952,110.0,2,167.61,3,3,1,331,Others
16953,90.0,1,20.8,3,2,1,321,Others
16954,89.0,6,1626.5,3,5,4,354,Loyal Customers
16955,126.0,4,518.67,2,4,3,243,Others
16957,240.0,2,416.64,1,3,2,132,At Risk
16959,88.0,1,117.35,3,2,1,321,Others
16960,333.0,2,350.49,1,3,2,132,At Risk
16961,117.0,1,234.17,3,2,1,321,Others
16963,218.0,1,110.55,1,2,1,121,At Risk
16965,227.0,1,201.19,1,2,1,121,At Risk
16966,45.0,6,1875.61,4,5,4,454,Loyal Customers
16967,279.0,1,319.02,1,2,2,122,At Risk
16968,108.0,2,439.43,3,3,2,332,Others
16969,40.0,3,650.41,5,4,3,543,Recent Customers
16971,333.0,1,357.21,1,2,2,122,At Risk
16976,268.0,1,251.52,1,2,2,122,At Risk
16978,78.0,1,344.33,3,2,2,322,Others
16979,52.0,5,1433.97,4,5,4,454,Loyal Customers
16980,256.0,2,1078.96,1,3,4,134,At Risk
16983,4.0,5,1190.3,5,5,4,554,Recent Customers
16984,1.0,2,4481.35,5,3,5,535,Recent Customers
16985,1.0,8,4080.44,5,5,5,555,Champions
16986,60.0,2,1873.2,4,3,4,434,Others
16987,43.0,7,1625.05,5,5,4,554,Recent Customers
16988,242.0,1,126.12,1,2,1,121,At Risk
16989,3.0,4,968.25,5,4,4,544,Recent Customers
16990,219.0,1,179.0,1,2,1,121,At Risk
16992,200.0,4,1399.86,2,4,4,244,Others
16996,63.0,6,1456.96,4,5,4,454,Loyal Customers
16997,283.0,3,702.0,1,4,3,143,At Risk
16998,130.0,4,295.0,2,4,2,242,Others
16999,75.0,1,245.83,3,2,2,322,Others
17001,47.0,10,3631.97,4,5,5,455,Loyal Customers
17002,86.0,3,1493.73,3,4,4,344,Others
17004,47.0,2,1412.94,4,3,4,434,Others
17006,76.0,3,636.67,3,4,3,343,Others
17007,51.0,6,889.93,4,5,4,454,Loyal Customers
17011,90.0,1,270.9,3,2,2,322,Others
17014,152.0,2,398.28,2,3,2,232,Others
17015,29.0,3,1842.56,5,4,4,544,Recent Customers
17017,45.0,17,7202.96,4,5,5,455,Loyal Customers
17018,41.0,2,920.1,5,3,4,534,Recent Customers
17019,262.0,3,995.93,1,4,4,144,At Risk
17022,121.0,1,71.0,2,2,1,221,Others
17024,46.0,3,95.85,4,4,1,441,Others
17025,697.0,2,160.97,1,3,1,131,At Risk
17026,157.0,2,154.83,2,3,1,231,Others
